group,cell_id,animal_id,solution_key,source,b,r,s,kappa_I,stored_rheobase_J,protocol_rheobase_J,rheobase_status,rheobase_relative_error,J_q75,active_support_q75_ms,spike_count,support_rate_hz,mean_isi_ms,occupancy_fraction,first_spike_ms,simulation_ok,within_cell_support_weight,group_support_weight,core_q75_secure,exp_q75_firing_rate_hz,exp_q75_mean_isi_ms,rheobase_J_best
WT,WT_11,WT_AN01,r_LOW,r_LOW,3.2155254661316666,0.0001191007981447,3.6697873530602094,0.4579673106366478,1.6630893216375813,1.6630893216375813,OK,0.0,2.5749274180737274,964.246875,63,65.3359649208093,15.478099267288453,0.9952245420260077,26.85565334886246,True,0.3333333333333333,0.0277777777777777,False,54.78198438807571,15.561905126634027,1.79414297517395
WT,WT_11,WT_AN01,s_LOW,s_LOW,3.1526470204566115,0.0001218135558237,0.5876823916519104,0.4713121160425291,1.6889308871236255,1.6889308871236255,OK,0.0,2.5749274180737274,964.246875,85,88.15169870267923,11.466742608906705,0.9989209238019705,32.981819350194755,True,0.3333333333333333,0.0277777777777777,False,54.78198438807571,15.561905126634027,1.79414297517395
WT,WT_13,WT_AN02,best,best,2.93333766919004,0.0030284877134034,0.215780361615529,0.587583929838755,0.6139190612350652,0.6139190612350652,OK,0.0,0.8401154532143933,497.8367187499995,52,104.45191775039204,9.749333620758009,0.9987531974481522,131.62638317679298,True,1.0,0.0833333333333333,True,59.22086657761133,12.492074364437649,0.6139190612350652
WT,WT_14,WT_AN02,best,best,2.98381256769243,0.0373873647475754,0.470608952474538,0.385782970373697,0.8923298902068751,0.8923298902068751,OK,0.0,1.6791221800847511,216.8687500000015,18,82.9995100723358,12.571154277675722,0.9854329990857872,24.143706263549962,True,0.5,0.0416666666666666,True,74.08298775671386,12.768315060399193,0.8923298902068751
WT,WT_14,WT_AN02,r_LOW,r_LOW,3.303410641748869,0.0001252023292863,1.4085582398933123,0.764722163980997,0.8127027187011624,0.8127027187011624,OK,0.0,1.6791221800847511,216.8687500000015,19,87.61059396524334,11.463704040967837,0.9514818190145866,18.618301548412926,True,0.5,0.0416666666666666,True,74.08298775671386,12.768315060399193,0.8923298902068751
WT,WT_15,WT_AN02,best,best,3.04137543508372,0.0627848121759134,0.571771709678574,0.665695044765773,0.4820998968182255,0.4820998968182255,OK,0.0,1.5020649770269314,996.1605468749998,97,97.37386238020903,10.289499555422083,0.9915991557979961,12.319014137778185,True,0.25,0.0208333333333333,False,95.94316953527932,10.301093152104617,0.4820998968182255
WT,WT_15,WT_AN02,r_LOW,r_LOW,4.951603298120317,0.0270455342634968,2.299174837047389,1.7444857772382534,0.6092207651334789,0.6092207651334789,OK,0.0,1.5020649770269314,996.1605468749998,98,98.3777166315514,10.269410534854346,0.9999721681467759,1.7413780123386795,True,0.25,0.0208333333333333,False,95.94316953527932,10.301093152104617,0.4820998968182255
WT,WT_15,WT_AN02,s_HIGH,s_HIGH,5.510200340954701,0.0031462668877972,2.059444208310874,1.5256511582463848,0.5132804871597028,0.5132804871597028,OK,0.0,1.5020649770269314,996.1605468749998,99,99.38157088289375,10.084462109802303,0.9920863558197478,1.4801444013004854,True,0.25,0.0208333333333333,False,95.94316953527932,10.301093152104617,0.4820998968182255
WT,WT_15,WT_AN02,kappa_I_HIGH,kappa_I_HIGH,4.319553524872774,0.0483287510342789,2.3870673143476853,1.8932008912681348,0.5864349491147071,0.5864349491147071,OK,0.0,1.5020649770269314,996.1605468749998,98,98.3777166315514,10.182628882895427,0.9915219035118009,1.9742278735597019,True,0.25,0.0208333333333333,False,95.94316953527932,10.301093152104617,0.4820998968182255
WT,WT_16,WT_AN02,best,best,3.47905267435836,0.0002546263624652,1.1691377136168,1.04407499341255,0.3414059790542729,0.3414059790542729,OK,0.0,1.1069091255960906,982.5140625,76,77.35258242168925,13.072377433201064,0.9978771245221538,13.42308588171475,True,1.0,0.0833333333333333,True,76.56545684707852,12.757339754971651,0.3414059790542729
