subset,p_intrinsic,p_drive,n_biological_pairs,A_isi_median,dA_dintrinsic_median,dA_ddrive_median,drive_dominance_fraction_median,gradient_magnitude_median,A_isi_q25,dA_dintrinsic_q25,dA_ddrive_q25,drive_dominance_fraction_q25,gradient_magnitude_q25,A_isi_q75,dA_dintrinsic_q75,dA_ddrive_q75,drive_dominance_fraction_q75,gradient_magnitude_q75
core_secure_pairs,0.0333333333333333,0.4,32,-0.1028240094362239,0.1668308075785358,0.3097071962633966,0.4626924169867029,1.1595505036339977,-0.2896857950483193,-0.1062034026600682,-0.2692250505879589,0.3270758041020227,0.9168917906261188,0.1024170048761524,0.62757260644618,0.9323664353502944,0.7014605166688187,1.366662992785273
core_secure_pairs,0.0333333333333333,0.4333333333333333,32,-0.0906974829276425,0.1436876241820353,0.3559312176482845,0.4648050311316013,1.1989366155628254,-0.2853352101289204,-0.1110217935160896,-0.2237110210973658,0.3482945969512623,0.9332364014857168,0.1149048721345029,0.6204638469525631,0.983462079100849,0.7138059556202029,1.490245214186997
core_secure_pairs,0.0333333333333333,0.4666666666666667,32,-0.0712048607242354,0.1578786731268603,0.4056379747777275,0.4985293746006082,1.2214310936908492,-0.3129554768833354,-0.1128540851777028,-0.1878698574361939,0.3416747570061395,0.9739006980971214,0.123917607147372,0.6207134244388404,1.041135896852949,0.7284060126440547,1.5362601696867646
core_secure_pairs,0.0333333333333333,0.5,32,-0.0612026115841768,0.1807676186766329,0.4395321068689454,0.5043126862873878,1.2337026316460342,-0.3113148643708588,-0.134670269497685,-0.1736349529408166,0.3470555097725675,1.0021196447398313,0.1235407095066247,0.6229588269629113,1.0897089641500366,0.7325439951371786,1.583524419250752
core_secure_pairs,0.0333333333333333,0.5333333333333333,32,-0.0570685230953708,0.1656782210183031,0.4778876659239718,0.5471168445900714,1.2781192149650171,-0.3003642481462983,-0.1413376119159336,-0.1585065943539505,0.3587504810997967,0.9809298906631098,0.1367955229644576,0.7688913408326855,1.1465565980013257,0.7335399760415215,1.6610422659429671
core_secure_pairs,0.0333333333333333,0.5666666666666667,32,-0.0509589260599312,0.1989908034523674,0.5169423447757853,0.5481768811300971,1.3003113934501056,-0.3191792791589489,-0.1515368099938732,-0.1297629722583181,0.3367199400226864,1.00764191312601,0.1694146360972474,0.6283400474352668,1.2085431192162357,0.7226987810871658,1.759898495645886
core_secure_pairs,0.0333333333333333,0.6,32,-0.0458294885666711,0.2179702712306162,0.544931607496798,0.551846263769836,1.319975196740875,-0.3163212962350948,-0.1527214509771765,-0.1382587517632623,0.3404391608079167,0.9932312323613526,0.20653898800831,0.6482039465262821,1.2766083319196109,0.6771996504956431,1.7455272108323534
core_secure_pairs,0.0333333333333333,0.6333333333333333,32,-0.0446607164900965,0.2142340419504498,0.5741097693889208,0.5431861452125248,1.3211913070949506,-0.3265533288181237,-0.0805383761894918,-0.0834090402530823,0.3411602123672133,0.8124700936498904,0.2451145427329473,0.645490235946173,1.337613564608748,0.6844976776421073,1.8663940296698107
core_secure_pairs,0.0333333333333333,0.6666666666666666,32,-0.0593842224681788,0.219729347009441,0.6049012608270159,0.5611068061804345,1.3287023948181076,-0.332189207403522,-0.0822855766808566,-0.0563839074885004,0.3820346635935188,0.8352539845634592,0.2853561473549661,0.6577149681019515,1.398946056014654,0.6926463982002372,1.8570509509270372
core_secure_pairs,0.0333333333333333,0.7,32,-0.0644621235775031,0.2709485015396777,0.6189585591471494,0.5618197399253597,1.3116331470860234,-0.3356642939315045,0.021463642657226,-0.0676566114316953,0.3880173600094374,0.8551593355176961,0.3193411932771738,0.6482701019275031,1.4532508279142404,0.694383446889947,1.9116392602729475
core_secure_pairs,0.0333333333333333,0.7333333333333333,32,-0.0496472171164319,0.2759306998875954,0.637952047098682,0.5664240682116232,1.2926498648035358,-0.3395540391415909,-0.0414337837027817,-0.0458341122667976,0.3921154245558916,0.9058453895567627,0.3520434696950346,0.7665593932482875,1.4916999133745623,0.6777657097818928,1.995919119841608
core_secure_pairs,0.0333333333333333,0.7666666666666666,32,-0.0334807181417687,0.2853007529440111,0.6663889104836853,0.5624878042679207,1.262353502926818,-0.3417907159930168,-0.0242280932435672,-0.0234590143630095,0.3810223125182034,0.908401768803931,0.3909565223467579,0.7526476052730379,1.0914468122442489,0.6767727617815225,1.953694599080964
core_secure_pairs,0.0333333333333333,0.8,32,-0.0163093046046752,0.2926662011605266,0.6818531658056102,0.5640806565865482,1.233978684894674,-0.3442264018161295,-0.0890621578739131,-0.0114194638842893,0.3838960421652991,0.9151703225574432,0.4460510522744536,0.7447986967937369,1.0610763015468754,0.6699670728258628,2.0634333200224244
core_secure_pairs,0.0333333333333333,0.8333333333333334,32,0.001194392132263,0.2923146793250641,0.6335064635719398,0.5185531211833434,1.2067779912102825,-0.3457493057241947,-0.303107838655303,-0.0404710781413709,0.388527537030176,0.9287289188350708,0.5029207220573955,0.8039350271250638,1.028732929306296,0.6472174773186743,2.0166448144365363
core_secure_pairs,0.0333333333333333,0.8666666666666667,32,0.0227964399169097,0.3015737852552511,0.6999997407343495,0.5322578608591199,1.3363336406838622,-0.3419257784711161,-0.0191386294572486,-0.0315248797113974,0.3895815607874933,0.9403960279405376,0.5619508110733978,0.8132615144284581,1.1455149407071152,0.6418365282273942,2.0361648610208447
core_secure_pairs,0.0333333333333333,0.9,32,0.0476348220798706,0.2940564204849442,0.6703678230970007,0.5285048391401008,1.2922446848104523,-0.33737020635149,-0.1102028508603922,-0.0306574109484582,0.3897116568618912,0.9249234267071976,0.6225652534755095,0.8006092491621538,1.1810108904287155,0.6166664622943844,2.2246627540101502
core_secure_pairs,0.0333333333333333,0.9333333333333332,32,0.0648952951430357,0.3362194641966679,0.6809486656517334,0.4939976941534754,1.151978166243635,-0.33235580106734,-0.118546984733302,-0.0168182123706898,0.3906139011111253,0.9295054211456096,0.6859325532589123,0.7672593788165041,1.0751505799909191,0.649085222333166,2.0251200703035668
core_secure_pairs,0.0333333333333333,0.9666666666666668,32,0.0900618919486916,0.3515638487740192,0.7000241145174436,0.5043508383512313,1.0284045960097918,-0.3718218111932988,0.0152561437837671,-0.021365349355758,0.35045471951598,0.9199564287044631,0.615891942766695,0.8933706563181592,1.153638145061695,0.6369366929393843,2.001041785778777
core_secure_pairs,0.0333333333333333,1.0,32,0.1121736607150278,0.4931107430676731,0.708851369843073,0.4854689027825829,1.040566136214358,-0.3836772516264969,0.2321461042953491,-0.0234610788750823,0.320937512245886,0.9165999907824104,0.5363209693656166,0.9093136286454246,1.1739422747722414,0.6448151873251108,1.811670963361106
core_secure_pairs,0.0666666666666666,0.0,32,0.0509873168284502,0.2159459029303755,-1.5558709041627714,0.6220912398014256,1.821785000592549,-0.0470418593649074,-0.1254189429040672,-2.0861223411442644,0.4955700586854863,1.3682679237958528,0.1120118360832713,0.9330143487580947,-1.0646911526046725,0.7161263649808207,2.444598040841637
