biological_pair_key,dt_ms,view,marker_variant,aggregation_order,n_support_scenarios,kl_balance_p,kl_balance_p_q25,kl_balance_p_q75,firing_balance_p,kl_minus_firing_p
WT_08__TO__SCA3_06,0.025,xy,seed_median_curve_first,marker_first,1,0.49384231307674303,0.49384231307674303,0.49384231307674303,0.681034327812895,-0.18719201473615193
WT_08__TO__SCA3_06,0.025,xy,seed_median_curve_isotonic,marker_first,1,0.49384231307674303,0.49384231307674303,0.49384231307674303,0.681034327812895,-0.18719201473615193
WT_08__TO__SCA3_06,0.025,xy,seed_median_curve_persistent,marker_first,1,0.5694838845429789,0.5694838845429789,0.5694838845429789,0.681034327812895,-0.11155044326991603
WT_08__TO__SCA3_06,0.025,xyz,median_seed_isotonic,marker_first,1,0.1954100380155281,0.1954100380155281,0.1954100380155281,0.681034327812895,-0.4856242897973669
WT_08__TO__SCA3_06,0.025,xyz,q25_seed_isotonic,marker_first,1,0.18421390929351766,0.18421390929351766,0.18421390929351766,0.681034327812895,-0.4968204185193773
WT_08__TO__SCA3_06,0.025,xyz,q75_seed_isotonic,marker_first,1,0.24741774180393566,0.24741774180393566,0.24741774180393566,0.681034327812895,-0.4336165860089593
WT_08__TO__SCA3_06,0.025,xyz,seed_median_curve_first,marker_first,1,0.18919708410272967,0.18919708410272967,0.18919708410272967,0.681034327812895,-0.4918372437101653
WT_08__TO__SCA3_06,0.025,xyz,seed_median_curve_isotonic,marker_first,1,0.19644110688171895,0.19644110688171895,0.19644110688171895,0.681034327812895,-0.484593220931176
WT_08__TO__SCA3_06,0.025,xyz,seed_median_curve_persistent,marker_first,1,0.23951330300206636,0.23951330300206636,0.23951330300206636,0.681034327812895,-0.4415210248108286
WT_08__TO__SCA3_06,0.025,z,median_seed_isotonic,marker_first,1,0.23350833582966954,0.23350833582966954,0.23350833582966954,0.681034327812895,-0.4475259919832254
WT_08__TO__SCA3_06,0.025,z,q25_seed_isotonic,marker_first,1,0.17857994259681234,0.17857994259681234,0.17857994259681234,0.681034327812895,-0.5024543852160827
WT_08__TO__SCA3_06,0.025,z,q75_seed_isotonic,marker_first,1,0.24296831841900865,0.24296831841900865,0.24296831841900865,0.681034327812895,-0.4380660093938863
WT_08__TO__SCA3_06,0.025,z,seed_median_curve_first,marker_first,1,0.18673664448006844,0.18673664448006844,0.18673664448006844,0.681034327812895,-0.49429768333282653
WT_08__TO__SCA3_06,0.025,z,seed_median_curve_isotonic,marker_first,1,0.23357780418338522,0.23357780418338522,0.23357780418338522,0.681034327812895,-0.4474565236295097
WT_08__TO__SCA3_06,0.025,z,seed_median_curve_persistent,marker_first,1,0.2425742033791196,0.2425742033791196,0.2425742033791196,0.681034327812895,-0.43846012443377536
WT_08__TO__SCA3_06,0.05,xy,median_seed_isotonic,marker_first,1,0.4781988329880727,0.4781988329880727,0.4781988329880727,0.681034327812895,-0.20283549482482227
WT_08__TO__SCA3_06,0.05,xy,q25_seed_isotonic,marker_first,1,0.44422764954221394,0.44422764954221394,0.44422764954221394,0.681034327812895,-0.23680667827068103
WT_08__TO__SCA3_06,0.05,xy,q75_seed_isotonic,marker_first,1,0.5948817086247595,0.5948817086247595,0.5948817086247595,0.681034327812895,-0.08615261918813544
WT_08__TO__SCA3_06,0.05,xy,seed_median_curve_first,marker_first,1,0.4807864326062007,0.4807864326062007,0.4807864326062007,0.681034327812895,-0.20024789520669428
WT_08__TO__SCA3_06,0.05,xy,seed_median_curve_isotonic,marker_first,1,0.4807864326062007,0.4807864326062007,0.4807864326062007,0.681034327812895,-0.20024789520669428
WT_08__TO__SCA3_06,0.05,xy,seed_median_curve_persistent,marker_first,1,0.4807864326062007,0.4807864326062007,0.4807864326062007,0.681034327812895,-0.20024789520669428
WT_08__TO__SCA3_06,0.05,xyz,median_seed_isotonic,marker_first,1,0.19818566552577285,0.19818566552577285,0.19818566552577285,0.681034327812895,-0.4828486622871221
WT_08__TO__SCA3_06,0.05,xyz,q25_seed_isotonic,marker_first,1,0.18677807510498057,0.18677807510498057,0.18677807510498057,0.681034327812895,-0.4942562527079144
WT_08__TO__SCA3_06,0.05,xyz,q75_seed_isotonic,marker_first,1,0.25234737074620134,0.25234737074620134,0.25234737074620134,0.681034327812895,-0.42868695706669363
WT_08__TO__SCA3_06,0.05,xyz,seed_median_curve_first,marker_first,1,0.19083694312365818,0.19083694312365818,0.19083694312365818,0.681034327812895,-0.4901973846892368
WT_08__TO__SCA3_06,0.05,xyz,seed_median_curve_isotonic,marker_first,1,0.19858710291684148,0.19858710291684148,0.19858710291684148,0.681034327812895,-0.4824472248960535
WT_08__TO__SCA3_06,0.05,xyz,seed_median_curve_persistent,marker_first,1,0.24171117649225626,0.24171117649225626,0.24171117649225626,0.681034327812895,-0.4393231513206387
WT_08__TO__SCA3_06,0.05,z,median_seed_isotonic,marker_first,1,0.2369450142978378,0.2369450142978378,0.2369450142978378,0.681034327812895,-0.4440893135150572
WT_08__TO__SCA3_06,0.05,z,q25_seed_isotonic,marker_first,1,0.1826656247486689,0.1826656247486689,0.1826656247486689,0.681034327812895,-0.4983687030642261
WT_08__TO__SCA3_06,0.05,z,q75_seed_isotonic,marker_first,1,0.24976661845306897,0.24976661845306897,0.24976661845306897,0.681034327812895,-0.431267709359826
WT_08__TO__SCA3_06,0.05,z,seed_median_curve_first,marker_first,1,0.19242758845621985,0.19242758845621985,0.19242758845621985,0.681034327812895,-0.4886067393566751
WT_08__TO__SCA3_06,0.05,z,seed_median_curve_isotonic,marker_first,1,0.2383302916831158,0.2383302916831158,0.2383302916831158,0.681034327812895,-0.44270403612977915
WT_08__TO__SCA3_06,0.05,z,seed_median_curve_persistent,marker_first,1,0.24569541262218703,0.24569541262218703,0.24569541262218703,0.681034327812895,-0.43533891519070794
WT_08__TO__SCA3_09,0.0125,xy,median_seed_isotonic,marker_first,3,0.3121760377277483,0.1366729057279861,0.6881313575098758,0.2742650106394408,0.037911027088307514
WT_08__TO__SCA3_09,0.0125,xy,q25_seed_isotonic,marker_first,3,0.24229280019377317,0.09273520373788062,0.5341172304814823,0.2742650106394408,-0.03197221044566764
WT_08__TO__SCA3_09,0.0125,xy,q75_seed_isotonic,marker_first,3,0.33258498923134294,0.1531420373163028,0.7389704119084349,0.2742650106394408,0.05831997859190213
WT_08__TO__SCA3_09,0.0125,xy,seed_median_curve_first,marker_first,3,0.3035134901443566,0.13450726883213815,0.40327614639548187,0.2742650106394408,0.02924847950491577
WT_08__TO__SCA3_09,0.0125,xy,seed_median_curve_isotonic,marker_first,3,0.3035134901443566,0.13450726883213815,0.5384708666368118,0.2742650106394408,0.02924847950491577
WT_08__TO__SCA3_09,0.0125,xy,seed_median_curve_persistent,marker_first,3,0.3035134901443566,0.13450726883213815,0.5379186359422101,0.2742650106394408,0.02924847950491577
WT_08__TO__SCA3_09,0.0125,xyz,median_seed_isotonic,marker_first,3,0.41518390192131166,0.3133359350451425,0.4812314678965228,0.2742650106394408,0.14091889128187085
WT_08__TO__SCA3_09,0.0125,xyz,q25_seed_isotonic,marker_first,3,0.3489672640429387,0.2125850740632665,0.46331833443374393,0.2742650106394408,0.0747022534034979
WT_08__TO__SCA3_09,0.0125,xyz,q75_seed_isotonic,marker_first,3,0.4422156091649324,0.32803441293512353,0.48815622836477723,0.2742650106394408,0.1679505985254916
WT_08__TO__SCA3_09,0.0125,xyz,seed_median_curve_first,marker_first,3,0.2932579270427388,0.2828544413254993,0.4507499741768796,0.2742650106394408,0.018992916403297977
WT_08__TO__SCA3_09,0.0125,xyz,seed_median_curve_isotonic,marker_first,3,0.4480437857460724,0.3215509060013327,0.48944643885271305,0.2742650106394408,0.1737787751066316
WT_08__TO__SCA3_09,0.0125,xyz,seed_median_curve_persistent,marker_first,3,0.45209077359419825,0.32256265296336417,0.4904581858147445,0.2742650106394408,0.17782576295475744
WT_08__TO__SCA3_09,0.0125,z,median_seed_isotonic,marker_first,3,0.4528989555565308,0.2953616900796827,0.48872573318419765,0.2742650106394408,0.17863394491709
WT_08__TO__SCA3_09,0.0125,z,q25_seed_isotonic,marker_first,3,0.2747647085350011,0.25010707314906055,0.44126222314755226,0.2742650106394408,0.0004996978955603137
WT_08__TO__SCA3_09,0.0125,z,q75_seed_isotonic,marker_first,3,0.5125012497998316,0.31788013677193194,0.6071690547467179,0.2742650106394408,0.23823623916039077
WT_08__TO__SCA3_09,0.0125,z,seed_median_curve_first,marker_first,3,0.28035336964359603,0.25495640830792476,0.44558933670596396,0.2742650106394408,0.006088359004155219
WT_08__TO__SCA3_09,0.0125,z,seed_median_curve_isotonic,marker_first,3,0.4606140830094709,0.3000215866493935,0.4906545150474327,0.2742650106394408,0.18634907237003007
WT_08__TO__SCA3_09,0.0125,z,seed_median_curve_persistent,marker_first,3,0.50066799239342,0.3100350639953808,0.6132578170569839,0.2742650106394408,0.22640298175397916
WT_08__TO__SCA3_09,0.025,xy,median_seed_isotonic,marker_first,3,0.28162391646058554,0.14099766464514074,0.5429180171134129,0.2742650106394408,0.0073589058211447345
WT_08__TO__SCA3_09,0.025,xy,q25_seed_isotonic,marker_first,3,0.26590399957369126,0.10384139887769363,0.5118720916882356,0.2742650106394408,-0.008361011065749546
WT_08__TO__SCA3_09,0.025,xy,q75_seed_isotonic,marker_first,3,0.28821197080512134,0.1529674628236893,0.6815161830918081,0.2742650106394408,0.013946960165680533
WT_08__TO__SCA3_09,0.025,xy,seed_median_curve_first,marker_first,3,0.282147734469784,0.1395611738039312,0.3950781447661267,0.2742650106394408,0.007882723830343163
WT_08__TO__SCA3_09,0.025,xy,seed_median_curve_isotonic,marker_first,3,0.282147734469784,0.1395611738039312,0.5319266258319184,0.2742650106394408,0.007882723830343163
WT_08__TO__SCA3_09,0.025,xy,seed_median_curve_persistent,marker_first,3,0.282147734469784,0.1395611738039312,0.5321943451945661,0.2742650106394408,0.007882723830343163
WT_08__TO__SCA3_09,0.025,xyz,median_seed_isotonic,marker_first,3,0.4124956380287243,0.32471129777553653,0.4821268073561921,0.2742650106394408,0.1382306273892835
WT_08__TO__SCA3_09,0.025,xyz,q25_seed_isotonic,marker_first,3,0.3390615839681839,0.23682375115203658,0.4627019423629835,0.2742650106394408,0.06479657332874311
WT_08__TO__SCA3_09,0.025,xyz,q75_seed_isotonic,marker_first,3,0.4400687861727707,0.333981939491808,0.48943658842612087,0.2742650106394408,0.16580377553332987
WT_08__TO__SCA3_09,0.025,xyz,seed_median_curve_first,marker_first,3,0.29544985102447396,0.2932038633160578,0.4528653606051295,0.2742650106394408,0.021184840385033155
WT_08__TO__SCA3_09,0.025,xyz,seed_median_curve_isotonic,marker_first,3,0.4451099509443865,0.3328648760044521,0.49028038558510767,0.2742650106394408,0.17084494030494568
WT_08__TO__SCA3_09,0.025,xyz,seed_median_curve_persistent,marker_first,3,0.4504704006548199,0.3342049884320605,0.491620498012716,0.2742650106394408,0.1762053900153791
WT_08__TO__SCA3_09,0.025,z,median_seed_isotonic,marker_first,3,0.4519942193632201,0.3086058182286909,0.4921721203005025,0.2742650106394408,0.1777292087237793
WT_08__TO__SCA3_09,0.025,z,q25_seed_isotonic,marker_first,3,0.2746934946970817,0.2551551328550255,0.444012199422382,0.2742650106394408,0.0004284840576408988
WT_08__TO__SCA3_09,0.025,z,q75_seed_isotonic,marker_first,3,0.5152778370077412,0.3272677035866625,0.6082672261507335,0.2742650106394408,0.2410128263683004
WT_08__TO__SCA3_09,0.025,z,seed_median_curve_first,marker_first,3,0.27955175527180515,0.2636800026239209,0.4490615042776488,0.2742650106394408,0.0052867446323643374
WT_08__TO__SCA3_09,0.025,z,seed_median_curve_isotonic,marker_first,3,0.4615810914411275,0.3091873366662515,0.4945688383199794,0.2742650106394408,0.1873160808016867
WT_08__TO__SCA3_09,0.025,z,seed_median_curve_persistent,marker_first,3,0.5055647539462633,0.3201832522925354,0.6131204961386943,0.2742650106394408,0.23129974330682251
WT_08__TO__SCA3_09,0.05,xy,median_seed_isotonic,marker_first,3,0.26507508101316085,0.13768967228332124,0.4693095473119514,0.2742650106394408,-0.009189929626279958
WT_08__TO__SCA3_09,0.05,xy,q25_seed_isotonic,marker_first,3,0.22104665117147737,0.08889726304338103,0.3752074170601011,0.2742650106394408,-0.05321835946796344
WT_08__TO__SCA3_09,0.05,xy,q75_seed_isotonic,marker_first,3,0.3130020964865078,0.16818453234090552,0.5572212823725571,0.2742650106394408,0.03873708584706698
WT_08__TO__SCA3_09,0.05,xy,seed_median_curve_first,marker_first,3,0.2650083717231954,0.13717445601146325,0.33884935593055826,0.2742650106394408,-0.009256638916245397
WT_08__TO__SCA3_09,0.05,xy,seed_median_curve_isotonic,marker_first,3,0.2648210565398263,0.13712762721562097,0.524904566702713,0.2742650106394408,-0.009443954099614515
WT_08__TO__SCA3_09,0.05,xy,seed_median_curve_persistent,marker_first,3,0.2650083717231954,0.13717445601146325,0.5957563274482354,0.2742650106394408,-0.009256638916245397
WT_08__TO__SCA3_09,0.05,xyz,median_seed_isotonic,marker_first,3,0.4188934075417942,0.3305589804541593,0.4813503143449968,0.2742650106394408,0.1446283969023534
WT_08__TO__SCA3_09,0.05,xyz,q25_seed_isotonic,marker_first,3,0.2912728460680712,0.20612881652822462,0.44820958682978485,0.2742650106394408,0.01700783542863038
WT_08__TO__SCA3_09,0.05,xyz,q75_seed_isotonic,marker_first,3,0.44066558425567254,0.34491357729950367,0.4912247777554479,0.2742650106394408,0.16640057361623173
WT_08__TO__SCA3_09,0.05,xyz,seed_median_curve_first,marker_first,3,0.30111417142494773,0.2934153025645886,0.4519055053157852,0.2742650106394408,0.02684916078550692
WT_08__TO__SCA3_09,0.05,xyz,seed_median_curve_isotonic,marker_first,3,0.44666332931450925,0.3375014608973381,0.48829279478817555,0.2742650106394408,0.17239831867506844
WT_08__TO__SCA3_09,0.05,xyz,seed_median_curve_persistent,marker_first,3,0.4519109814943037,0.3388133739422867,0.4896047078331242,0.2742650106394408,0.1776459708548629
WT_08__TO__SCA3_09,0.05,z,median_seed_isotonic,marker_first,3,0.4562392422023233,0.31485602067430857,0.4947217504681034,0.2742650106394408,0.1819742315628825
WT_08__TO__SCA3_09,0.05,z,q25_seed_isotonic,marker_first,3,0.27706884760881006,0.26719675102976004,0.4483408864263311,0.2742650106394408,0.0028038369693692555
WT_08__TO__SCA3_09,0.05,z,q75_seed_isotonic,marker_first,3,0.5118693838767661,0.33058852397961463,0.6084495602418588,0.2742650106394408,0.23760437323732525
WT_08__TO__SCA3_09,0.05,z,seed_median_curve_first,marker_first,3,0.2825581158692329,0.271435739091036,0.4513115157875863,0.2742650106394408,0.008293105229792097
WT_08__TO__SCA3_09,0.05,z,seed_median_curve_isotonic,marker_first,3,0.5009507492166168,0.32603389742788197,0.5059096741244323,0.2742650106394408,0.22668573857717594
WT_08__TO__SCA3_09,0.05,z,seed_median_curve_persistent,marker_first,3,0.5075626490937042,0.3276868723971538,0.6150035848422334,0.2742650106394408,0.23329763845426338
WT_09__TO__SCA3_01,0.0125,xy,median_seed_isotonic,marker_first,12,0.7630630969304367,0.556012754574855,0.9212103999909979,0.6402271073882175,0.12283598954221919
WT_09__TO__SCA3_01,0.0125,xy,q25_seed_isotonic,marker_first,12,0.5789386498747322,0.5144820878293642,0.9055474762994472,0.6402271073882175,-0.06128845751348533
WT_09__TO__SCA3_01,0.0125,xy,q75_seed_isotonic,marker_first,12,0.7749417187724564,0.5659670639990445,0.9311729937939736,0.6402271073882175,0.1347146113842389
WT_09__TO__SCA3_01,0.0125,xy,seed_median_curve_first,marker_first,12,0.7630630969304367,0.5560784715020219,0.920012878524015,0.6402271073882175,0.12283598954221919
WT_09__TO__SCA3_01,0.0125,xy,seed_median_curve_isotonic,marker_first,12,0.7630630969304367,0.5560784715020219,0.920012878524015,0.6402271073882175,0.12283598954221919
WT_09__TO__SCA3_01,0.0125,xy,seed_median_curve_persistent,marker_first,12,0.7630630969304367,0.5560784715020219,0.920012878524015,0.6402271073882175,0.12283598954221919
WT_09__TO__SCA3_01,0.0125,xyz,median_seed_isotonic,marker_first,12,0.5679804680794519,0.49542073854525226,0.6319940338349672,0.6402271073882175,-0.07224663930876563
WT_09__TO__SCA3_01,0.0125,xyz,q25_seed_isotonic,marker_first,12,0.5587331515103428,0.48481173027487956,0.6076159770466858,0.6402271073882175,-0.08149395587787478
WT_09__TO__SCA3_01,0.0125,xyz,q75_seed_isotonic,marker_first,12,0.5706201841445186,0.5018421996112715,0.6626145710569331,0.6402271073882175,-0.06960692324369888
WT_09__TO__SCA3_01,0.0125,xyz,seed_median_curve_first,marker_first,12,0.5671904431752534,0.4954317485776092,0.6319940338349672,0.6402271073882175,-0.07303666421296418
WT_09__TO__SCA3_01,0.0125,xyz,seed_median_curve_isotonic,marker_first,12,0.5671904431752534,0.4954317485776092,0.6319940338349672,0.6402271073882175,-0.07303666421296418
WT_09__TO__SCA3_01,0.0125,xyz,seed_median_curve_persistent,marker_first,12,0.5671904431752534,0.4954317485776092,0.6319940338349672,0.6402271073882175,-0.07303666421296418
WT_09__TO__SCA3_01,0.0125,z,median_seed_isotonic,marker_first,12,0.5671236654967994,0.38499850594952156,0.646242986605404,0.6402271073882175,-0.07310344189141815
WT_09__TO__SCA3_01,0.0125,z,q25_seed_isotonic,marker_first,12,0.5522144437608998,0.3824518357357774,0.6200491268273756,0.6402271073882175,-0.08801266362731774
WT_09__TO__SCA3_01,0.0125,z,q75_seed_isotonic,marker_first,12,0.5781913486958512,0.3871608402251066,0.7047991181940444,0.6402271073882175,-0.06203575869236633
WT_09__TO__SCA3_01,0.0125,z,seed_median_curve_first,marker_first,12,0.5671236654967994,0.38531762198016645,0.6487046614630456,0.6402271073882175,-0.07310344189141815
WT_09__TO__SCA3_01,0.0125,z,seed_median_curve_isotonic,marker_first,12,0.5671236654967994,0.38531762198016645,0.6485118776006872,0.6402271073882175,-0.07310344189141815
WT_09__TO__SCA3_01,0.0125,z,seed_median_curve_persistent,marker_first,12,0.5671236654967994,0.38531762198016645,0.6487046614630456,0.6402271073882175,-0.07310344189141815
WT_09__TO__SCA3_01,0.025,xy,median_seed_isotonic,marker_first,12,0.7650802990694398,0.5559657575377043,0.9241483981394332,0.6402271073882175,0.12485319168122222
WT_09__TO__SCA3_01,0.025,xy,q25_seed_isotonic,marker_first,12,0.5673532860289409,0.5186678220180257,0.9172193980600867,0.6402271073882175,-0.07287382135927667
WT_09__TO__SCA3_01,0.025,xy,q75_seed_isotonic,marker_first,12,0.783584228991798,0.5576898398076684,0.9255043740736019,0.6402271073882175,0.1433571216035805
WT_09__TO__SCA3_01,0.025,xy,seed_median_curve_first,marker_first,12,0.7650967572859426,0.5559657575377043,0.9228403932881442,0.6402271073882175,0.12486964989772509
WT_09__TO__SCA3_01,0.025,xy,seed_median_curve_isotonic,marker_first,12,0.7650802990694398,0.5559657575377043,0.9228403932881442,0.6402271073882175,0.12485319168122222
WT_09__TO__SCA3_01,0.025,xy,seed_median_curve_persistent,marker_first,12,0.7650967572859426,0.5559657575377043,0.9228403932881442,0.6402271073882175,0.12486964989772509
WT_09__TO__SCA3_01,0.025,xyz,median_seed_isotonic,marker_first,12,0.5715514982129917,0.48432064045340417,0.6522843005793568,0.6402271073882175,-0.06867560917522586
WT_09__TO__SCA3_01,0.025,xyz,q25_seed_isotonic,marker_first,12,0.5666292486592555,0.48038361635057447,0.6347024626115463,0.6402271073882175,-0.07359785872896207
WT_09__TO__SCA3_01,0.025,xyz,q75_seed_isotonic,marker_first,12,0.5781920094690659,0.4950055239223174,0.6746370432881683,0.6402271073882175,-0.06203509791915163
WT_09__TO__SCA3_01,0.025,xyz,seed_median_curve_first,marker_first,12,0.5712272236106128,0.48629350806613986,0.6522843005793568,0.6402271073882175,-0.06899988377760469
