biological_pair_key,wt_cell_id,sca_cell_id,both_core_secure,scan,fixed_coordinate,fixed_value,projection,stage,A_threshold,crossing_coordinate,n_support_scenarios,crossing_support_weight,q25_weighted,median_weighted,q75_weighted
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.7333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,42,0.9523809523809523,0.0,0.30064469416247164,0.4073246455273269
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.7333333333333333,isi,balance,0.5,p_intrinsic,42,0.6666666666666667,2.072416312633626e-16,0.4549961839067903,0.5943795739058358
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.7333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,42,0.19047619047619047,0.0,0.3477466417170985,0.4201375342126279
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.7333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,42,0.9523809523809523,0.0,0.31994268711379253,0.430981934589117
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.7333333333333333,active,balance,0.5,p_intrinsic,42,0.6666666666666667,0.2819470488418066,0.5060191647984673,0.6337747118777745
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.7333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,42,0.4285714285714286,0.2531799972740281,0.4538672836931931,0.6151632618491593
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.7666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,42,0.9523809523809523,0.0,0.32038997256830676,0.4186239775254522
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.7666666666666666,isi,balance,0.5,p_intrinsic,42,0.7142857142857144,0.0,0.39403446854237717,0.5470375121117109
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.7666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,42,0.19047619047619047,0.0,0.2,0.41672786996323546
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.7666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,42,0.9523809523809523,0.0,0.3134490208428079,0.4439565608678427
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.7666666666666666,active,balance,0.5,p_intrinsic,42,0.7380952380952382,0.02500000000000004,0.49685142350947303,0.6373222845406343
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.7666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,42,0.40476190476190477,0.04251414707192154,0.4499315642565885,0.599092321463614
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8,isi,WT_exit,0.1358293233470019,p_intrinsic,42,0.9523809523809523,0.0,0.3120930932157592,0.43624821386664736
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8,isi,balance,0.5,p_intrinsic,42,0.7857142857142857,0.0,0.458022040600057,0.5907800772999402
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8,isi,SCA3_entry,0.7978563373093712,p_intrinsic,42,0.16666666666666666,0.048333104168500084,0.16666666666666663,0.3066689814285371
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8,active,WT_exit,0.1483293470542087,p_intrinsic,42,0.9523809523809523,0.0,0.31899472161019193,0.45712715285816197
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8,active,balance,0.5,p_intrinsic,42,0.7857142857142857,0.0,0.465479943381446,0.644153009955236
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8,active,SCA3_entry,0.6832817402871161,p_intrinsic,42,0.45238095238095244,0.0,0.503110057861981,0.6536276989139693
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8333333333333334,isi,WT_exit,0.1358293233470019,p_intrinsic,42,1.0,0.0,0.36666666666666653,0.4826383537634303
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8333333333333334,isi,balance,0.5,p_intrinsic,42,0.7857142857142857,0.0,0.4609014584934132,0.5798375846951304
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8333333333333334,isi,SCA3_entry,0.7978563373093712,p_intrinsic,42,0.19047619047619047,0.0,0.2333333333333333,0.4
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8333333333333334,active,WT_exit,0.1483293470542087,p_intrinsic,42,0.9761904761904762,0.0,0.34498759992895617,0.4946906735957232
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8333333333333334,active,balance,0.5,p_intrinsic,42,0.8333333333333334,0.0,0.47260401624783005,0.6749536587089812
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8333333333333334,active,SCA3_entry,0.6832817402871161,p_intrinsic,42,0.40476190476190477,0.12500000000000003,0.5097792727789469,0.6459302502479959
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8666666666666667,isi,WT_exit,0.1358293233470019,p_intrinsic,42,1.0,0.0,0.3900626337120759,0.49426139598615065
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8666666666666667,isi,balance,0.5,p_intrinsic,42,0.8095238095238095,0.0,0.46906814261007723,0.5980402416626938
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8666666666666667,isi,SCA3_entry,0.7978563373093712,p_intrinsic,42,0.14285714285714285,0.0,0.0,0.3666666666666667
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8666666666666667,active,WT_exit,0.1483293470542087,p_intrinsic,42,1.0,0.0,0.37588792480433325,0.5208118693148674
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8666666666666667,active,balance,0.5,p_intrinsic,42,0.8571428571428572,0.0,0.47267299733711643,0.6776006693696263
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.8666666666666667,active,SCA3_entry,0.6832817402871161,p_intrinsic,42,0.5000000000000001,0.0,0.33333333333333354,0.5737068802748974
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9,isi,WT_exit,0.1358293233470019,p_intrinsic,42,1.0,0.0,0.4052689374262547,0.515379776078068
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9,isi,balance,0.5,p_intrinsic,42,0.7857142857142857,0.0,0.4883753358980663,0.630505173258513
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9,isi,SCA3_entry,0.7978563373093712,p_intrinsic,42,0.26190476190476186,0.0,0.0,0.09999999999999988
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9,active,WT_exit,0.1483293470542087,p_intrinsic,42,1.0,0.0,0.4282031996659517,0.5447906892062728
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9,active,balance,0.5,p_intrinsic,42,0.8333333333333334,0.0,0.4793799228744512,0.655756075129346
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9,active,SCA3_entry,0.6832817402871161,p_intrinsic,42,0.4761904761904763,0.0,0.30000000000000016,0.5699545821601285
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9333333333333332,isi,WT_exit,0.1358293233470019,p_intrinsic,42,1.0,0.0,0.4437520469246121,0.5435798358994155
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9333333333333332,isi,balance,0.5,p_intrinsic,42,0.7619047619047619,0.0,0.481348574920184,0.6147523687967369
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9333333333333332,isi,SCA3_entry,0.7978563373093712,p_intrinsic,42,0.30952380952380953,0.0,0.0,0.35000000000000053
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9333333333333332,active,WT_exit,0.1483293470542087,p_intrinsic,42,1.0,0.0,0.45675116998481446,0.562774835007203
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9333333333333332,active,balance,0.5,p_intrinsic,42,0.7619047619047619,0.0,0.47106286896315824,0.6179212534351457
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9333333333333332,active,SCA3_entry,0.6832817402871161,p_intrinsic,42,0.45238095238095244,0.0,0.0,0.5431525353025662
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9666666666666668,isi,WT_exit,0.1358293233470019,p_intrinsic,42,1.0,0.0,0.4760425065450655,0.5692719122563002
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9666666666666668,isi,balance,0.5,p_intrinsic,42,0.7619047619047619,0.0,0.47813376599124413,0.6850654687471021
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9666666666666668,isi,SCA3_entry,0.7978563373093712,p_intrinsic,42,0.30952380952380953,0.0,0.0,0.0
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9666666666666668,active,WT_exit,0.1483293470542087,p_intrinsic,42,1.0,0.0,0.4873742331384714,0.5901860833178865
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9666666666666668,active,balance,0.5,p_intrinsic,42,0.7619047619047619,0.0,0.44953458751427566,0.6868350427466596
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,0.9666666666666668,active,SCA3_entry,0.6832817402871161,p_intrinsic,42,0.4285714285714286,0.0,0.0,0.4819766873360164
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,1.0,isi,WT_exit,0.1358293233470019,p_intrinsic,42,1.0,0.0,0.4819276750800431,0.5887911247530622
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,1.0,isi,balance,0.5,p_intrinsic,42,0.7619047619047619,0.0,0.48025500798660786,0.6784935659685322
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,1.0,isi,SCA3_entry,0.7978563373093712,p_intrinsic,42,0.3571428571428572,0.0,0.0,0.14166666666666808
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,1.0,active,WT_exit,0.1483293470542087,p_intrinsic,42,1.0,0.0,0.5178896808257354,0.6014454735325137
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,1.0,active,balance,0.5,p_intrinsic,42,0.7380952380952382,0.0,0.45156533759403666,0.674428827506867
WT_04__TO__SCA3_02,WT_04,SCA3_02,False,intrinsic,p_drive,1.0,active,SCA3_entry,0.6832817402871161,p_intrinsic,42,0.4285714285714286,0.0,0.0,0.4955477440028059
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0,isi,WT_exit,0.1358293233470019,p_drive,36,0.5,0.2897399339885903,0.5441581900510886,0.6373732187612299
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0,isi,balance,0.5,p_drive,36,0.3333333333333333,0.3296683245797272,0.780136118908592,0.885941516196426
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0,isi,SCA3_entry,0.7978563373093712,p_drive,36,0.16666666666666669,0.45434149655362516,0.48474822651978994,0.7133473366910973
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0,active,WT_exit,0.1483293470542087,p_drive,36,0.5,0.3229576945919158,0.62644648027442,0.7333922367360841
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0,active,balance,0.5,p_drive,36,0.25000000000000006,0.31728309054241327,0.5631655442923659,0.8741058560673176
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0,active,SCA3_entry,0.6832817402871161,p_drive,36,0.19444444444444448,0.352650325586494,0.48570124696542083,0.7575004082298937
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0333333333333333,isi,WT_exit,0.1358293233470019,p_drive,36,0.7777777777777777,0.0,0.13437762736677403,0.5983373348045249
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0333333333333333,isi,balance,0.5,p_drive,36,0.47222222222222227,0.15154833157061637,0.5866591631692496,0.8589437299392362
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,36,0.25000000000000006,0.17412399475653378,0.46078586685491885,0.7707955273968201
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0333333333333333,active,WT_exit,0.1483293470542087,p_drive,36,0.8611111111111109,0.0,0.11219588861072613,0.6385552746207935
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0333333333333333,active,balance,0.5,p_drive,36,0.4444444444444445,0.0,0.3169520159375261,0.838845414355642
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,36,0.3333333333333333,0.0,0.34765185563187717,0.7281250236249058
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0666666666666666,isi,WT_exit,0.1358293233470019,p_drive,36,0.8333333333333333,0.0,0.11520197933675416,0.550982279747649
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0666666666666666,isi,balance,0.5,p_drive,36,0.5555555555555555,0.06666666666666657,0.32973075532145396,0.7795888388120293
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,36,0.38888888888888884,0.016666666666666635,0.2666666666666664,0.5921245401641773
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0666666666666666,active,WT_exit,0.1483293470542087,p_drive,36,0.9166666666666667,0.0,0.0,0.3967746089301264
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0666666666666666,active,balance,0.5,p_drive,36,0.611111111111111,0.0,0.2985244622775967,0.7134230665504426
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.0666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,36,0.47222222222222227,0.0,0.1666666666666664,0.5767990149745892
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1,isi,WT_exit,0.1358293233470019,p_drive,36,0.9166666666666667,0.0,0.050000000000000364,0.49391088236940844
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1,isi,balance,0.5,p_drive,36,0.611111111111111,0.04999999999999985,0.3333405159356042,0.7489679497027898
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1,isi,SCA3_entry,0.7978563373093712,p_drive,36,0.41666666666666663,0.07499999999999993,0.39236142599050944,0.801376963252968
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1,active,WT_exit,0.1483293470542087,p_drive,36,0.9444444444444445,0.0,1.2582527612418426e-16,0.4256935501818504
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1,active,balance,0.5,p_drive,36,0.7222222222222222,0.0,0.1666666666666666,0.7100948454648403
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1,active,SCA3_entry,0.6832817402871161,p_drive,36,0.5555555555555555,0.0,0.03333333333333322,0.37314563461742384
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1333333333333333,isi,WT_exit,0.1358293233470019,p_drive,36,0.9722222222222222,0.0,0.016666666666666812,0.446761256620167
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1333333333333333,isi,balance,0.5,p_drive,36,0.6388888888888888,0.0583333333333332,0.35432219296645373,0.7412816503553653
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,36,0.41666666666666663,0.05833333333333325,0.3922742370463844,0.5534535534596675
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1333333333333333,active,WT_exit,0.1483293470542087,p_drive,36,0.9722222222222222,0.0,0.0,0.2750000000000018
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1333333333333333,active,balance,0.5,p_drive,36,0.7222222222222222,0.0,0.2333333333333333,0.6805198016372845
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,36,0.611111111111111,0.0,0.06666666666666651,0.39404830157661364
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1666666666666666,isi,WT_exit,0.1358293233470019,p_drive,36,0.9444444444444445,0.0,0.033333333333333534,0.4954728930454161
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1666666666666666,isi,balance,0.5,p_drive,36,0.6666666666666666,0.13333333333333325,0.35395184905278726,0.8330246504695058
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,36,0.5,0.07258693472317687,0.4374036454654274,0.6846907013361222
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1666666666666666,active,WT_exit,0.1483293470542087,p_drive,36,0.9444444444444445,0.0,0.0,0.23333333333333395
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1666666666666666,active,balance,0.5,p_drive,36,0.7222222222222222,0.0,0.1,0.5512480038765579
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.1666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,36,0.611111111111111,0.0,0.06666666666666643,0.3971275813971639
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2,isi,WT_exit,0.1358293233470019,p_drive,36,0.9166666666666667,0.0,0.01666666666666677,0.3333333333333347
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2,isi,balance,0.5,p_drive,36,0.7222222222222222,0.1499999999999999,0.3666564589289524,0.8174120526186719
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2,isi,SCA3_entry,0.7978563373093712,p_drive,36,0.47222222222222227,0.09199005660705312,0.39485107210886283,0.5666666666666667
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2,active,WT_exit,0.1483293470542087,p_drive,36,0.9166666666666667,0.0,0.0,0.19453668035809343
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2,active,balance,0.5,p_drive,36,0.7777777777777777,0.0,0.1,0.4666666666666672
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2,active,SCA3_entry,0.6832817402871161,p_drive,36,0.5833333333333333,0.0,0.0,0.3299436929106665
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2333333333333333,isi,WT_exit,0.1358293233470019,p_drive,36,0.9166666666666667,0.0,0.0333333333333333,0.39166666666666844
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2333333333333333,isi,balance,0.5,p_drive,36,0.8055555555555555,0.13000378807528704,0.38041656331750656,0.8358129361680293
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,36,0.5,0.07362877914916063,0.42660636577361805,0.6333333333333333
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2333333333333333,active,WT_exit,0.1483293470542087,p_drive,36,0.9166666666666667,0.0,0.0,0.12500000000000033
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2333333333333333,active,balance,0.5,p_drive,36,0.8055555555555555,0.0,0.0333333333333333,0.3695292021853444
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,36,0.5833333333333333,0.0,0.016666666666666607,0.325
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2666666666666666,isi,WT_exit,0.1358293233470019,p_drive,36,0.9166666666666667,0.0,0.0,0.22923927404218405
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2666666666666666,isi,balance,0.5,p_drive,36,0.8333333333333333,0.11890558207882515,0.4406848587784428,0.7727430209887136
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,36,0.47222222222222227,0.07770316242771455,0.3863502612708399,0.6000000000000001
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2666666666666666,active,WT_exit,0.1483293470542087,p_drive,36,0.9166666666666667,0.0,0.0,0.128448825462358
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2666666666666666,active,balance,0.5,p_drive,36,0.8611111111111109,0.0,0.01666666666666665,0.3732465751926092
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.2666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,36,0.6666666666666666,0.0,0.0,0.35957415116393904
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.3,isi,WT_exit,0.1358293233470019,p_drive,36,0.9166666666666667,0.0,0.01666666666666677,0.2322257196991076
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.3,isi,balance,0.5,p_drive,36,0.8611111111111109,0.0666666666666666,0.42273514902021003,0.7373136419853946
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.3,isi,SCA3_entry,0.7978563373093712,p_drive,36,0.47222222222222227,0.12007301247703979,0.4590924830570178,0.6583333333333334
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.3,active,WT_exit,0.1483293470542087,p_drive,36,0.9166666666666667,0.0,0.0,0.15806302135330982
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.3,active,balance,0.5,p_drive,36,0.888888888888889,0.0,0.033333333333333416,0.405140463194365
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.3,active,SCA3_entry,0.6832817402871161,p_drive,36,0.6666666666666666,0.0,0.0,0.3666666666666666
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.3333333333333333,isi,WT_exit,0.1358293233470019,p_drive,36,0.9166666666666667,0.0,0.0333333333333333,0.33522036876986855
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.3333333333333333,isi,balance,0.5,p_drive,36,0.888888888888889,0.09999999999999995,0.4237667241169757,0.8373930196145778
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.3333333333333333,isi,SCA3_entry,0.7978563373093712,p_drive,36,0.5,0.23333333333333323,0.5104615390655604,0.7000000000000001
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.3333333333333333,active,WT_exit,0.1483293470542087,p_drive,36,0.9166666666666667,0.0,0.0,0.187880636901798
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.3333333333333333,active,balance,0.5,p_drive,36,0.9166666666666667,0.0,0.01666666666666677,0.4073547803039564
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.3333333333333333,active,SCA3_entry,0.6832817402871161,p_drive,36,0.7499999999999999,0.0,0.0,0.3666666666666666
WT_04__TO__SCA3_04,WT_04,SCA3_04,True,drive,p_intrinsic,0.3666666666666666,isi,WT_exit,0.1358293233470019,p_drive,36,0.9166666666666667,0.0,0.05000000000000007,0.2478834880563264
