path_family,path_progress,n_biological_pairs,A_isi_v1_1_median,A_isi_v1_1_q25,A_isi_v1_1_q75,A_active_median,A_active_q25,A_active_q75,rheobase_J_median,rheobase_J_q25,rheobase_J_q75,active_support_rate_hz_median,active_support_rate_hz_q25,active_support_rate_hz_q75,mean_isi_ms_median,mean_isi_ms_q25,mean_isi_ms_q75,occupancy_fraction_median,occupancy_fraction_q25,occupancy_fraction_q75
coupled,0.55,72,0.3230283240437549,0.11370937764055694,0.42071784616594154,0.3702702806806586,0.15402618560997655,0.5743919620017106,1.1020823543229807,0.7030688447893009,1.492673935668623,58.92696748048136,45.35604009163483,76.02641850430547,14.882367183052118,12.396524707300166,16.762947478628284,0.9820682984499789,0.9680693456576165,0.9900943407232767
coupled,0.5750000000000001,72,0.34997610815889013,0.14911288965144917,0.45147411464631604,0.4005290256147843,0.18496827463202667,0.6141150647648477,1.1247403503901487,0.7105118527522156,1.5203256468213922,57.485259221869754,44.00392893500084,74.64934745236052,15.033596306924327,12.793459651914437,16.897013769179434,0.9796249319479231,0.9629852253755464,0.9880782687282613
coupled,0.6000000000000001,72,0.3809656434334904,0.17816313868020622,0.46769646028792405,0.4586958463159125,0.21667575141566278,0.6507588946895955,1.1951571990910002,0.7574732208459931,1.6046051289400372,56.44700250727002,43.11760588878235,73.18970679265718,15.46569672192243,13.025316311269382,17.430248241722936,0.979013810493091,0.9636605052134054,0.9878528654562784
coupled,0.625,72,0.4086668057578039,0.21442891051525892,0.4915160606535492,0.4911861364915536,0.25080881773590313,0.6801104705810832,1.246370347800437,0.8193120123554172,1.6831217225979507,55.86935555413164,41.05775110085353,70.52176696051514,15.879616315893406,13.385743779823741,17.904349860715833,0.9748021675013137,0.9569143219770023,0.9870078660020596
coupled,0.65,72,0.4260797704681013,0.2713191488571017,0.5139015856141808,0.5132262732366887,0.2717959503666796,0.7125957124848328,1.3379289546332953,0.8317099143622573,1.8339312334833673,54.809316129757605,39.26435853442852,69.8233906622405,16.038072459785866,13.441317799098545,18.14139207051099,0.9786359854741288,0.9603282878455034,0.9882204554164091
coupled,0.675,72,0.46506415115410815,0.31424339839532855,0.5386357624353396,0.520283523821562,0.2962222751487641,0.7254372285751981,1.3957274856922468,0.9015156888857909,1.9337013610781453,54.58280462246199,39.452380750571024,68.02165717498977,16.09600595180241,13.672777497313827,18.63672485252481,0.9775046848464055,0.9522167393903983,0.986036110790453
coupled,0.7000000000000001,72,0.4868142223088209,0.36319111632073364,0.5635423657293376,0.5511389252578505,0.33365258584734425,0.773720001225777,1.4395734530027768,1.0242941401565797,2.0706176984095364,55.71520986752719,36.999019425535536,66.33167776817876,16.431951001761533,13.956988068052492,18.961112908930666,0.9775292966571596,0.9565971392530734,0.9875260340793761
coupled,0.7250000000000001,72,0.5229492456404687,0.4024561165694146,0.5895828109384278,0.5623434283864055,0.37460430827670277,0.8319260500064447,1.523260367483302,1.1386560912345827,2.176784212105842,53.46991354881518,36.662670913468816,64.50979617791204,16.819524954037146,14.387908741895956,19.228424281739095,0.9796362097243105,0.9570582392095233,0.9871982457277542
coupled,0.75,72,0.5530579932265194,0.41552129682970235,0.6441514071682098,0.5972721185274761,0.4125384429543309,0.8442780626641773,1.5974585421808998,1.2085787396447774,2.2949341826759797,52.759230213507436,35.89969411030481,63.13496041995836,17.210311991339104,14.962744327137221,19.60680858926862,0.9786520068608948,0.9607670341802536,0.9865548513355484
coupled,0.775,72,0.5863628072267171,0.4363589144007092,0.6764044007805425,0.6449454996076112,0.42235497249440096,0.8589102548160414,1.7510224579845475,1.3011609818952672,2.4211057102438156,51.134608521415494,37.06000700150022,61.34906864575664,17.448498374721815,15.497750624244256,19.56014787095167,0.9820725478000525,0.9669344835547219,0.986852685706079
