subset,p_intrinsic,p_component,n_biological_pairs,delta_isi_combined_median,delta_isi_combined_q25,delta_isi_combined_q75,delta_isi_kappa_median,delta_isi_kappa_q25,delta_isi_kappa_q75,delta_isi_J_median,delta_isi_J_q25,delta_isi_J_q75,interaction_isi_median,interaction_isi_q25,interaction_isi_q75,delta_active_combined_median,delta_active_combined_q25,delta_active_combined_q75,delta_active_kappa_median,delta_active_kappa_q25,delta_active_kappa_q75,delta_active_J_median,delta_active_J_q25,delta_active_J_q75,interaction_active_median,interaction_active_q25,interaction_active_q75
all_pairs,0.2,0.0,72,0.06243903644853113,-0.03581562532039988,0.13525817788289643,-0.26812170576078087,-0.3742678746734508,-0.14738333891924135,0.34592074602500206,0.2282924198384024,0.5008962123936274,-0.042800203707691865,-0.10629220078861154,-0.023348168591756126,0.19944070485614784,0.03696185938694969,0.35291894463603024,-0.30209062073240833,-0.43425083368086537,-0.1678767698457378,0.6207525121018358,0.4351240214742448,0.8842071196105532,-0.09294898865413748,-0.2043658925600742,-0.045688968358824134
all_pairs,0.2,0.1,72,0.0033955114088209575,-0.0370226638033799,0.03853247015218261,-0.1373783685596755,-0.19353745723364743,-0.07413272946361155,0.15869848302802642,0.11402490098801589,0.19572545928434304,-0.013344730113659265,-0.024552146924844205,-0.006493236040083296,0.06104162463636942,-0.003792427486639872,0.0981431201897115,-0.15574726198744038,-0.2244554019807104,-0.08901113213531874,0.233848039677981,0.1821265142363339,0.29461662187615484,-0.019245728709922097,-0.03758298706825944,-0.00917151339613417
all_pairs,0.2,0.2,72,0.0,0.0,0.0,0.0,0.0,0.0,-6.173109004772859e-05,-0.0001928015383814533,5.413553450713154e-05,-5.16211618133422e-05,-0.00020866913319308322,5.669881696292525e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.1246081898520555e-05,-0.00013084834580709415,3.966826085116324e-05,-3.434865039184111e-05,-0.00015400351096379539,4.164619247067789e-05
all_pairs,0.2,0.3,72,-0.012346742609018767,-0.04407095305147007,0.04590209816769562,0.1297710249582668,0.05800606262285836,0.18798031507518015,-0.13059452703385616,-0.1552042592585456,-0.10520547412879476,-0.01012762796944255,-0.01898542497444329,-0.005946236252062309,-0.03500803976086318,-0.1254835711812839,0.032697948605834457,0.15278840510165034,0.06889753976713378,0.22783967134380445,-0.18269528862895068,-0.21981638622664187,-0.14227283769150018,-0.017339953637437937,-0.028310623473783263,-0.007606747571976592
all_pairs,0.2,0.3333333333333333,72,-0.012892445877783092,-0.06459919275731232,0.05965644214292183,0.17350057733643615,0.07689803819449903,0.23853581395373863,-0.16240664719669382,-0.19797138433806474,-0.13913386126670113,-0.016401674699083345,-0.03236749202925993,-0.009242504754891766,-0.03790489193856339,-0.15162733657410554,0.04869775436964498,0.20635331703160467,0.10331376383809196,0.3148328226094365,-0.23150316013431899,-0.28437611169785004,-0.18524103432771175,-0.025474252076767102,-0.04822742125105148,-0.01312046603265468
all_pairs,0.2,0.4,72,-0.002073053714499862,-0.10124674942042772,0.09547499736035017,0.2532598334541762,0.12087890404764169,0.3526124520981828,-0.23061235314355966,-0.2752075894781835,-0.18836204114462765,-0.029878349566692688,-0.06923953546149153,-0.017377278134951955,-0.03847520947694729,-0.21111760117138934,0.0861015912780465,0.31518508049327426,0.15013516145168754,0.4944842921883552,-0.3209478951917789,-0.3869740464883349,-0.26029190040948036,-0.04941536155733736,-0.1138737984494875,-0.024255956084472313
all_pairs,0.2,0.4666666666666667,72,0.01946036616788574,-0.12150266278673943,0.13742434787410374,0.32702855930526165,0.14750754138681216,0.4705176654972052,-0.29426335854631236,-0.3474251231820964,-0.23795343102610286,-0.047295109888493066,-0.11619174757988511,-0.02336007369573229,-0.02905142172640571,-0.25223466591126614,0.12408418483306174,0.42572529127592684,0.16159582995207664,0.6919646170832646,-0.39443063942616674,-0.47816646747376307,-0.3325544681909378,-0.09065180529504863,-0.23418513466686874,-0.037260635193251075
all_pairs,0.2,0.5,72,0.030197580808308432,-0.11718977640988118,0.15965133058644326,0.3577030843351964,0.16355079515555998,0.5137264755041205,-0.32111788456248036,-0.3788809915359034,-0.26136787008648177,-0.05335099554665418,-0.12099489887340382,-0.01890296078835735,-0.021992960731006612,-0.2722803851501397,0.1455529562555701,0.48537829586335013,0.18337277461377563,0.7968369670372832,-0.4330978605793181,-0.5171608326719875,-0.3611333334974866,-0.12111868024307099,-0.27894980363743077,-0.045851440810273286
all_pairs,0.2,0.5333333333333333,72,0.0378125850105355,-0.11751726290094314,0.18143963892722467,0.3990674778125736,0.16994954908732057,0.5843903517143568,-0.3451249185539236,-0.4073249747148768,-0.2789287893730669,-0.06423363874903532,-0.16417307730593758,-0.021080444043042997,-0.010515851846588535,-0.28654833712263095,0.1717564126711799,0.5397922901950976,0.20150941309073023,0.9184951980845268,-0.46842959712480126,-0.5565138534618553,-0.3909674971145979,-0.13460547875052414,-0.3745525886950381,-0.045163620017595815
all_pairs,0.2,0.5666666666666667,72,0.047017932764885945,-0.14716799330038338,0.20461131289675785,0.4258251253473996,0.17058706918562333,0.6421796775171125,-0.3691355372353953,-0.43395840391178986,-0.29897523247056396,-0.06841571598527088,-0.15473211701536307,-0.03175296179873646,-0.0030938128860876005,-0.30129294106687904,0.1948154528472123,0.5545052719688379,0.2035150403153903,1.055458567702529,-0.5039023362036981,-0.5959347256904399,-0.41912075909226076,-0.14411755615069893,-0.5172546378844495,-0.048840395738739245
all_pairs,0.2,0.6,72,0.060054468539501034,-0.1351196526066038,0.2251548840243728,0.4531386685074484,0.17073269411561448,0.6675942251044671,-0.39170597379994576,-0.4590361742686909,-0.3215308861115391,-0.08031961159883347,-0.1888961627058473,-0.03254808732100296,0.010903796401179163,-0.3009640581290157,0.21727987256539089,0.5791643614244844,0.21887515128629156,1.0991079054207389,-0.5361925145468409,-0.6252482914659572,-0.4458771251060736,-0.19770741822668014,-0.616663550870215,-0.05137700240578259
all_pairs,0.2,0.6333333333333333,72,0.07076112344436017,-0.14281810803949785,0.2505849349808716,0.42486677819304036,0.1690854695755531,0.6678351101208844,-0.41337487559769776,-0.48305704882849415,-0.3366438078695889,-0.0904726867745145,-0.17488838307818946,-0.03194320966103757,0.01858695478419262,-0.32335062047087115,0.23996369932023648,0.6274680664341565,0.21749649449969477,1.270399585164017,-0.5634823969077911,-0.6535257609399072,-0.4736662566571817,-0.25234186220043103,-0.7680122321831708,-0.06015842123567819
all_pairs,0.2,0.6666666666666666,72,0.0795742844864312,-0.15852602895575366,0.28057806780011785,0.46551577458388155,0.17582190033046152,0.6850413982821735,-0.4340211519871053,-0.5071040111634932,-0.35437723898434426,-0.09368139800182819,-0.18999057024480207,-0.031092686234013227,0.03151968441367281,-0.3247865702185481,0.26944540319656085,0.6788164509758288,0.22174096667931903,1.2167187641492985,-0.5875799948110657,-0.6810836696556728,-0.49960476485718797,-0.341751012467113,-0.7229197524593529,-0.05894763411312387
all_pairs,0.2,0.7,72,0.09492589354887039,-0.15082467693626275,0.2892963227529837,0.5038903962953432,0.17946112284562976,0.7431249203965425,-0.453257171905885,-0.5294398885160262,-0.37147299767547803,-0.096306029079805,-0.24301682468824448,-0.036118051648171064,0.03331055862237427,-0.3252139651498791,0.29435742805247234,0.7248194898605762,0.22789423989836863,1.1632695760620375,-0.6163387456825116,-0.711448538718542,-0.5224878956351329,-0.2707290452557958,-0.7814037020033129,-0.058796883228424496
all_pairs,0.2,0.7333333333333333,72,0.10840388589569039,-0.14934204154707215,0.3229674696538635,0.5124879886063004,0.17764555366257054,0.7952973305545141,-0.47156179281461247,-0.5507768998512723,-0.3860941050030158,-0.11049371338074164,-0.27603358866180105,-0.040879857127242195,0.02845202702603332,-0.3950131276085463,0.3262459318065168,0.719666110575672,0.2538579651950602,1.229519690700726,-0.6405285089812532,-0.7399154039066961,-0.5462596466839905,-0.2562355471942912,-0.8744312231199055,-0.07442569839328976
all_pairs,0.2,0.7666666666666666,72,0.0989845730401989,-0.1570619273281892,0.3606992383332114,0.48920036860144717,0.14987538220906904,0.8273801612809235,-0.4892721434592513,-0.570753235227727,-0.4022636889617924,-0.12120067428214863,-0.27564258459237556,-0.04037267441334619,0.035873907731020616,-0.3955158195594204,0.35225213078962225,0.761494567804826,0.2704919876497775,1.2480359076351923,-0.6711626087935967,-0.7648591082720888,-0.5694293193297201,-0.28245957662747395,-0.7654699583830601,-0.07249283106303939
all_pairs,0.2,0.8,72,0.09368817224830088,-0.20644831823531853,0.39258055352581006,0.44252676246954287,0.13443074818638046,0.810268323342775,-0.5059330462353768,-0.5909319852966979,-0.41930496952398455,-0.11899982700704492,-0.22082743218237327,-0.04423357244941689,0.037915894337007525,-0.40150437534966776,0.38794811981866306,0.6971420793197496,0.26786745933164624,1.2941493333113216,-0.6964823266508648,-0.7881927207234839,-0.5899254024926299,-0.27336254737609744,-0.7678620479403048,-0.09487114064049076
all_pairs,0.2,0.8333333333333334,72,0.10709341435861058,-0.2048725069026745,0.42246390912301274,0.46005371093387604,0.13229975539427813,0.8687030583568196,-0.522488524665897,-0.6100253609388069,-0.4331685423060994,-0.1112294624312023,-0.24316556842550163,-0.04753892376426623,-0.030526479694662604,-0.4755654911210032,0.40910512096716983,0.687983308252375,0.2830254264647822,1.2431934123240502,-0.7194838021188297,-0.8142295078285505,-0.612028293893212,-0.22284303863382793,-0.7970610870132853,-0.07441034855362308
all_pairs,0.2,0.8666666666666667,72,0.10490077627340401,-0.21800042276132456,0.44857901183033133,0.4468202760582813,0.14750478503128475,0.8222240393485301,-0.5384888326520552,-0.6280883906946084,-0.4492131048603123,-0.11061612282312314,-0.19750121749747623,-0.0394133138777395,-0.026327742559307803,-0.4807046979102298,0.44523435033539516,0.6701489223673405,0.286598073217036,1.350758358195213,-0.7395393526720192,-0.8360661683564752,-0.6319541281814673,-0.22987418349808786,-0.7395084232986473,-0.0788490912750776
all_pairs,0.2,0.9,72,0.12145050541235079,-0.236751593573987,0.4847919569218544,0.45548016117276624,0.10134807591790698,0.8471194952819356,-0.5544718581145018,-0.645783513871605,-0.4637944923217439,-0.11968414196082149,-0.23581431486743007,-0.03313941948160376,-0.012124902640268652,-0.5062101162762446,0.48227235884595804,0.6991675805371917,0.2497775073101353,1.3840640437396108,-0.7614958633395136,-0.8553698580366228,-0.6498737963308973,-0.22908260346722023,-0.7800370773016139,-0.07057710954007619
all_pairs,0.2,1.0,72,0.13495570003109633,-0.253889281959906,0.5511294726997872,0.4455433498224515,0.0829135340299481,0.7024112431461553,-0.5997579685352439,-0.6945884527803148,-0.5025769947764703,-0.11077737834431178,-0.2122894799038637,-0.0037283266646465072,-0.005834418066019902,-0.6637122926317269,0.589082882523368,0.6745581037187801,0.19053313574499636,1.519557374199294,-0.8200181381766396,-0.9226173127936774,-0.7051286525552416,-0.23095537726649762,-0.48679383025188083,-0.08408459559961237
all_pairs,0.3,0.0,72,-0.02310509880920282,-0.13225185403922934,0.10688145211815667,-0.40648562353848416,-0.5357600193914258,-0.24485543313115277,0.4649601474805974,0.27786972067073334,0.6341977918499562,-0.09640572929554428,-0.18802224621264038,-0.038340964108217926,0.18435789621762996,-0.01079012937189298,0.4177758300091147,-0.4753027464951818,-0.647849708063716,-0.3235984224790454,0.9570549336780054,0.6350813448827427,1.416071878289325,-0.16850203342325898,-0.4766191414942202,-0.05915018972752538
all_pairs,0.3,0.1,72,-0.05758972588155174,-0.13336910980160344,0.035078556873639345,-0.2734462295924968,-0.35788462248410036,-0.1577325169975975,0.27955497362002624,0.18841840532281684,0.3695733533231503,-0.041913917508827656,-0.07575722157888214,-0.020705634287804447,0.07414827195176402,-0.054026081669358114,0.19539745352466226,-0.3140261414208075,-0.4452099372471273,-0.2216226576935521,0.48948059862024584,0.3588323462942561,0.6055323471920989,-0.054465333623524,-0.12610928396607057,-0.022603007715777314
all_pairs,0.3,0.2,72,-0.02767975398894341,-0.07368565012650502,0.00757322613519182,-0.13716819865810287,-0.18487283794137432,-0.084169023785479,0.13380362792566897,0.10032400914978655,0.15981789147639616,-0.012267015143593102,-0.01916663584321105,-0.00446044894101931,0.02021653873953174,-0.053818114762409004,0.060130430326687793,-0.16108638279791057,-0.22740257399131922,-0.08970589400536882,0.19258658898111453,0.1472122744916179,0.22740143321119194,-0.0157007232875752,-0.02533115736247654,-0.007310299150824843
all_pairs,0.3,0.3,72,0.0,0.0,0.0,0.0,0.0,0.0,-5.4041828429496436e-05,-0.00021820941498521026,3.2282231484007046e-05,-5.833040362931967e-05,-0.00015171473985969852,4.314402170162157e-05,0.0,0.0,0.0,0.0,0.0,0.0,-3.35324924942218e-05,-0.00011568361664524402,2.5628642636402188e-05,-3.059028656485216e-05,-0.00010215351973065713,2.0978874974417174e-05
all_pairs,0.3,0.3333333333333333,72,0.003546079874320859,-0.013466598616220899,0.021545231138108096,0.04297639298805574,0.01588092151953309,0.057527808962146536,-0.042099449142066134,-0.0475662944381896,-0.03403057170455792,-0.0013757589859765863,-0.00199399691344292,-0.00036220050904116336,0.0007881966602543626,-0.015772755306760863,0.015076655365839763,0.04641822370015265,0.011540742852269567,0.07407262389872873,-0.054758782111260104,-0.0664299940113412,-0.04300037371705915,-0.002153103178390422,-0.0040751753322928125,-0.0007095155023924982
all_pairs,0.3,0.4,72,0.01412397938169567,-0.04992669257358813,0.06118510050730368,0.12625926642516927,0.05880553451145204,0.18197278441473108,-0.11259229366853254,-0.1267369949237261,-0.0909413626037441,-0.008956780706918422,-0.015615144284732844,-0.0035755286201972305,-0.002148754510144324,-0.09377118435525367,0.05246335115688014,0.16134148040641172,0.07136858611750002,0.23728634843169322,-0.16085777915404614,-0.19242291050711718,-0.12604063684986028,-0.013665479237709464,-0.023227589762007117,-0.006854103150934564
all_pairs,0.3,0.4666666666666667,72,0.031129234238384786,-0.07251729929271225,0.09923644592427373,0.21280680904760946,0.08136439147238625,0.27183472153719207,-0.1793469360512018,-0.2055198800669552,-0.1441412649240082,-0.02011163905088985,-0.041436655951184086,-0.007910754618044299,0.0062044506226050546,-0.15087602090304011,0.10282887126552678,0.2672719868174013,0.12352582239028545,0.4002818291865387,-0.2502610476486972,-0.30077212511449697,-0.2036733940060529,-0.03145246085093598,-0.06642866076186635,-0.014742208168415885
all_pairs,0.3,0.5,72,0.0392349368875499,-0.08172751084339248,0.12228821504361755,0.2509755753562471,0.1036758122968209,0.32258118498959687,-0.2046801852917929,-0.23743228770818728,-0.1683132978054196,-0.028705814908143668,-0.05377499376762727,-0.011953490225884105,0.014618784308774602,-0.1795679121776942,0.12574757573396866,0.32296922217610813,0.13479789904984227,0.49720253809067383,-0.2919023589673885,-0.34994266329848694,-0.23717970367073285,-0.04602429732714368,-0.10542402436015332,-0.023171820140210787
all_pairs,0.3,0.5333333333333333,72,0.05125126793071136,-0.0867628656451371,0.15149048138131424,0.2814051262517201,0.10564542943580008,0.3768312002459401,-0.23674376573480743,-0.2664978803361454,-0.19163559770477842,-0.038350569226164484,-0.06512513110603693,-0.014986064121800969,0.02148013557369194,-0.2078744911594621,0.15072167760235533,0.3827853503270878,0.14990963276914993,0.616940757369856,-0.326914291851075,-0.3918878314752694,-0.27053540456163433,-0.06220465886069169,-0.14018887541861405,-0.025267281113465254
all_pairs,0.3,0.5666666666666667,72,0.06548595292604342,-0.09455602454499268,0.17134323290103454,0.3101243396074007,0.15392028191578094,0.456340134111502,-0.2640062304559779,-0.2984192097934106,-0.2147582842641661,-0.041189242983229665,-0.09514501176792486,-0.016157464586648428,0.02450992940535105,-0.21578740350236128,0.17644363527519313,0.4436247835316014,0.1780733511036724,0.7062104875431365,-0.36195941416455024,-0.4365773042489498,-0.29944978291712804,-0.0795922705085853,-0.17470207534944315,-0.03084966161188748
all_pairs,0.3,0.6,72,0.07595556990266239,-0.07991886747025248,0.1970106373049733,0.34064346848669336,0.1699587561797487,0.5156025457709218,-0.28015301231398493,-0.3267348717070009,-0.23748268214518517,-0.04498364248770799,-0.11452036245769254,-0.022863586150801536,0.030173086415856823,-0.22617447425989806,0.20321380972953235,0.5121627355973033,0.1927929380904981,0.8044939180517783,-0.39653467236066464,-0.46947299469552983,-0.32791786247614796,-0.09459656597398412,-0.23902208034111785,-0.0347335107805661
all_pairs,0.3,0.6333333333333333,72,0.0912534295111574,-0.09720084158358436,0.22198625019524648,0.3658472145675451,0.171147594756578,0.5884921996499177,-0.3064404621405407,-0.35155853350343047,-0.2608602135705729,-0.047083079635381504,-0.12401662024223553,-0.019507425466414884,0.03473351369337445,-0.23349930826434284,0.21803046125654715,0.577443813973768,0.21736009376382243,0.9236924345298531,-0.4276111155031149,-0.5033932959771931,-0.36262297326031934,-0.1050842882882288,-0.27741105789461146,-0.04901868278896364
all_pairs,0.3,0.6666666666666666,72,0.10346745446306158,-0.105098341978666,0.24324427034082144,0.40744638204261463,0.163131035729915,0.6173706290386116,-0.3291705047413489,-0.3832672143234318,-0.2813915435231022,-0.04906779730668437,-0.12067078975704568,-0.0220820931044146,0.042399779754110814,-0.2427855868167696,0.24209323168987373,0.6592228580456854,0.22451235978023504,0.9460614249501291,-0.4583120770627182,-0.5487916984058212,-0.38376349194030396,-0.13569731177033284,-0.355137979374007,-0.04539536567380477
all_pairs,0.3,0.7,72,0.11955659950302755,-0.10630639059359936,0.2716297759431511,0.44986561908471534,0.20648599085204142,0.6796440237147807,-0.35144615047831124,-0.40719836828963224,-0.2990595727886939,-0.05992887051213225,-0.1331811733520373,-0.030505068232426682,0.07916405900394884,-0.27144422496870846,0.27056485371097333,0.6527780252460473,0.2739619903158815,1.038598166555266,-0.48768359187856525,-0.5911325989336529,-0.41572984112719136,-0.16093806476064024,-0.402748211844426,-0.05670799690685312
all_pairs,0.3,0.7333333333333333,72,0.13430176640809155,-0.10184690734595672,0.30065471803268073,0.4426482242442634,0.18384456653394865,0.736027650182482,-0.3710086920610449,-0.42995582125426735,-0.31461275552130524,-0.06099280373029281,-0.1310285832694156,-0.031628732991491944,0.07493732841641915,-0.28560529765035136,0.30119509513756637,0.7230204744107083,0.2620656865359804,1.1589842752049773,-0.5136559784771226,-0.6195223959242271,-0.4409410391306895,-0.19135400598996077,-0.48913544010278415,-0.06055808984802512
all_pairs,0.3,0.7666666666666666,72,0.15495552465168272,-0.10741095100061125,0.33322789187215396,0.41628887375925444,0.18270638141256867,0.6972630551182022,-0.3911178278802115,-0.45171559430546593,-0.3337280994821403,-0.06265450109186366,-0.13458719018291718,-0.025710348670532124,0.08696977664791242,-0.29846227442820955,0.3306785969769058,0.7578890927890467,0.2663899834439679,1.2379100243262315,-0.54105634166967,-0.6540806549713326,-0.46207264722335695,-0.24027890932181362,-0.7082750657185163,-0.06796300000894606
all_pairs,0.3,0.8,72,0.16793445662949014,-0.1121654996025734,0.3727128680014512,0.43089766276345953,0.17371066562557588,0.7162824852846991,-0.40908254290935325,-0.4725035160881592,-0.34628300640328985,-0.07310055650433,-0.14652847770502536,-0.031108104826052252,0.08412492029120505,-0.35138551123146133,0.3636573583202062,0.8093178404807329,0.24860339552894978,1.287641520694853,-0.5654519969992493,-0.6815994741858454,-0.48884325689786073,-0.2558630222470176,-0.7854073972043567,-0.07166612214247413
all_pairs,0.3,0.8333333333333334,72,0.16457886774721403,-0.12419962426111324,0.38535528411392905,0.46120052544286355,0.17328621235288685,0.7672743112932418,-0.4279796251369322,-0.48418647242531865,-0.36581447294927727,-0.0688781191147747,-0.13852311729951242,-0.034293932260931005,0.07266955186706546,-0.34446541399984315,0.38976743135414893,0.7518156048702241,0.2614385844391053,1.2773290362471645,-0.5913653702341166,-0.7150300477255302,-0.5059138199901451,-0.24282839885960808,-0.635787747645073,-0.0840085374687678
all_pairs,0.3,0.8666666666666667,72,0.16222236897577738,-0.12198517040236458,0.41658697100973535,0.4636636834211256,0.1795774434190792,0.8053667353896984,-0.4459761899798784,-0.511147946311954,-0.3783139910752579,-0.06718611580059286,-0.12632169341747512,-0.03374901448725169,0.0321277654869415,-0.3633431010104488,0.4246446823045258,0.7471003927179909,0.27960369032334415,1.305395378963269,-0.6144683225361085,-0.7489510842137874,-0.5314951601135515,-0.17652957903109873,-0.6764098992096469,-0.09343899534567905
all_pairs,0.3,0.9,72,0.16802829895422688,-0.13438525376761845,0.4479651877091185,0.41270177583174444,0.1472392049115876,0.8142894118405901,-0.46369123820839886,-0.5301573407704152,-0.3965856113508589,-0.07298833669504431,-0.13720801451086226,-0.029384831403624904,0.030333103912584487,-0.3868716788350246,0.4520883544054916,0.7475480062759101,0.2889666885659077,1.2152690886028794,-0.6339868808806435,-0.7765841854598048,-0.5488758486925662,-0.17432258570103737,-0.6294131016082105,-0.08191145086291063
all_pairs,0.3,1.0,72,0.20151660083709888,-0.11165956182910111,0.5659918224843569,0.4246211586972376,0.07008698850112832,0.8200227159146151,-0.5126596089815175,-0.5843375375008537,-0.4369759089760564,-0.0880793680988054,-0.17227079955785363,-0.033324961282188814,0.03809564834130868,-0.5492304914568688,0.5789319754280375,0.7697223914151479,0.2652600381276304,1.2809139293175291,-0.700333554211625,-0.842281114717975,-0.6103598178821251,-0.2422693731501463,-0.5841188789517494,-0.06000529281034084
all_pairs,0.3333333333333333,0.0,72,-0.028070706743875923,-0.14834407183365583,0.09225099802356684,-0.4402103136144606,-0.5851158826978754,-0.2801258692259715,0.48681259604893107,0.2784933386378971,0.6500382816707955,-0.10109700056639567,-0.18035237460925274,-0.04035155911450877,0.1939678360849139,-0.02721254582957572,0.4773635190915896,-0.5209283536448328,-0.7245132731895763,-0.36490653287814784,1.0080839943904918,0.711009883098223,1.5501511584644614,-0.22643995648942897,-0.567762800930681,-0.07015147111222725
all_pairs,0.3333333333333333,0.1,72,-0.07563595357674019,-0.15867530888081846,0.02671747197910992,-0.3185945657208,-0.41208268499326395,-0.18900900457400693,0.3192531169107247,0.21970164360686417,0.42194377951310896,-0.05813177252519826,-0.10425955741410098,-0.029937299208255615,0.06681763767161503,-0.07963754287818288,0.2209774113762408,-0.365134609723983,-0.5115056684978169,-0.25456119693925117,0.5656202681387366,0.4046128722709767,0.7276085144738955,-0.07692868558472837,-0.16836875539693796,-0.03274403466048211
all_pairs,0.3333333333333333,0.2,72,-0.035163039987023706,-0.10155430002210722,0.006061709007221632,-0.18157120311118155,-0.24668173507062166,-0.10955377867845183,0.16557682774657662,0.12600029237788632,0.20661844533454607,-0.015697673284138507,-0.02943689007921241,-0.00715437604689224,0.023259090598023453,-0.07113431806012228,0.08079045189289355,-0.21639166097855644,-0.3075256145053883,-0.13828537665284538,0.2651379181045962,0.19818208445045063,0.2988636957886007,-0.025789489347207872,-0.03869449107297563,-0.011389019613166658
all_pairs,0.3333333333333333,0.3,72,-0.010247189244326854,-0.025400909266948126,0.0032592619585055825,-0.048446820223642904,-0.06614281008963481,-0.027966203862595785,0.03991399753354492,0.03149363709495401,0.04532692460884177,-0.001456106802722956,-0.0027897630151123686,-0.0007515176101383482,-0.002557634368417794,-0.021943241759298637,0.005886106850287232,-0.056567997353937985,-0.07860125961382941,-0.0340410507698862,0.05361386614266952,0.042229921217257355,0.06258126085302358,-0.0023745910245233093,-0.00392841652656729,-0.0007771587215960537
